date,WS2M,T2M,T2M_MAX,PRECTOTCORR,latitude,longitude
2021-09-06,3.13,28.14,36.4,0.0,30.0444,31.2357
2021-09-07,2.77,28.78,36.51,0.0,30.0444,31.2357
2021-09-08,1.76,31.86,40.25,0.0,30.0444,31.2357
2021-09-09,3.8,30.4,38.03,0.0,30.0444,31.2357
2021-09-10,3.65,26.96,34.22,0.0,30.0444,31.2357
2021-09-11,3.32,26.5,34.07,0.0,30.0444,31.2357
2021-09-12,2.22,27.7,35.78,0.0,30.0444,31.2357
2021-09-13,3.55,30.92,39.85,0.0,30.0444,31.2357
2021-09-14,2.77,29.57,37.17,0.0,30.0444,31.2357
2021-09-15,3.15,28.17,34.44,0.0,30.0444,31.2357
2021-09-16,3.35,26.44,33.37,0.0,30.0444,31.2357
2021-09-17,3.49,27.18,35.11,0.0,30.0444,31.2357
2021-09-18,2.83,28.2,35.75,0.0,30.0444,31.2357
2021-09-19,3.83,28.48,37.44,0.0,30.0444,31.2357
2021-09-20,4.12,29.1,38.91,0.0,30.0444,31.2357
2021-09-21,3.6,29.08,38.38,0.0,30.0444,31.2357
2021-09-22,3.61,28.24,37.82,0.0,30.0444,31.2357
2021-09-23,2.81,27.35,35.58,0.0,30.0444,31.2357
2021-09-24,3.42,25.22,31.24,0.0,30.0444,31.2357
2021-09-25,3.15,24.81,32.39,0.0,30.0444,31.2357
2021-09-26,2.76,26.09,33.37,0.0,30.0444,31.2357
2021-09-27,2.94,25.39,32.18,0.0,30.0444,31.2357
2021-09-28,2.57,25.28,33.08,0.0,30.0444,31.2357
2021-09-29,2.57,25.78,33.98,0.0,30.0444,31.2357
2021-09-30,3.03,26.25,34.1,0.0,30.0444,31.2357
2021-10-01,3.18,25.31,32.92,0.0,30.0444,31.2357
2021-10-02,2.99,24.77,31.98,0.0,30.0444,31.2357
2021-10-03,3.15,24.41,31.32,0.0,30.0444,31.2357
2021-10-04,3.26,24.14,31.87,0.0,30.0444,31.2357
2021-10-05,3.34,23.58,31.48,0.0,30.0444,31.2357
2021-10-06,2.72,23.53,31.28,0.0,30.0444,31.2357
2021-10-07,2.93,23.72,32.02,0.0,30.0444,31.2357
2021-10-08,3.38,24.22,32.12,0.05,30.0444,31.2357
2021-10-09,3.65,24.28,33.01,0.05,30.0444,31.2357
2021-10-10,3.82,24.23,33.79,0.35,30.0444,31.2357
2021-10-11,2.74,25.8,34.74,0.26,30.0444,31.2357
2021-10-12,2.93,26.46,34.18,0.13,30.0444,31.2357
2021-10-13,4.2,25.7,33.86,0.03,30.0444,31.2357
2021-10-14,3.71,25.27,33.67,0.0,30.0444,31.2357
2021-10-15,3.2,25.45,34.09,0.0,30.0444,31.2357
2021-10-16,2.4,26.59,34.99,0.0,30.0444,31.2357
2021-10-17,2.36,24.63,31.16,0.0,30.0444,31.2357
2021-10-18,2.69,22.68,29.35,0.0,30.0444,31.2357
2021-10-19,2.91,22.47,29.49,0.0,30.0444,31.2357
2021-10-20,3.32,22.29,28.6,0.0,30.0444,31.2357
2021-10-21,2.67,21.46,28.25,0.0,30.0444,31.2357
2021-10-22,3.15,21.6,28.5,0.0,30.0444,31.2357
2021-10-23,3.47,21.83,28.84,0.0,30.0444,31.2357
2021-10-24,2.77,20.6,27.58,0.0,30.0444,31.2357
2021-10-25,2.38,21.25,29.02,0.0,30.0444,31.2357
2021-10-26,2.93,22.02,30.26,0.0,30.0444,31.2357
2021-10-27,4.03,24.58,32.92,0.0,30.0444,31.2357
2021-10-28,2.88,25.77,34.66,0.0,30.0444,31.2357
2021-10-29,2.12,23.83,30.37,0.0,30.0444,31.2357
2021-10-30,1.04,23.61,28.1,0.24,30.0444,31.2357
2021-10-31,2.22,25.35,32.69,0.32,30.0444,31.2357
2021-11-01,2.85,24.03,30.47,0.0,30.0444,31.2357
2021-11-02,1.66,22.13,28.38,0.0,30.0444,31.2357
2021-11-03,2.14,23.24,30.92,0.0,30.0444,31.2357
2021-11-04,4.04,22.15,29.65,0.0,30.0444,31.2357
2021-11-05,4.11,22.87,30.43,0.0,30.0444,31.2357
2021-11-06,2.91,22.87,31.46,0.0,30.0444,31.2357
2021-11-07,2.79,22.62,31.6,0.32,30.0444,31.2357
2021-11-08,2.35,22.77,32.54,0.42,30.0444,31.2357
2021-11-09,2.06,22.73,32.79,0.05,30.0444,31.2357
2021-11-10,2.06,21.53,29.17,0.2,30.0444,31.2357
2021-11-11,2.68,20.16,25.47,0.1,30.0444,31.2357
2021-11-12,2.67,20.41,26.49,0.0,30.0444,31.2357
2021-11-13,1.83,21.52,30.22,0.0,30.0444,31.2357
2021-11-14,1.38,21.77,29.54,0.0,30.0444,31.2357
2021-11-15,1.64,20.9,27.16,0.01,30.0444,31.2357
2021-11-16,1.59,19.9,24.86,0.01,30.0444,31.2357
2021-11-17,1.85,20.25,26.49,0.26,30.0444,31.2357
2021-11-18,2.56,19.33,25.81,0.12,30.0444,31.2357
2021-11-19,3.21,18.62,25.0,0.3,30.0444,31.2357
2021-11-20,3.36,16.1,21.82,6.96,30.0444,31.2357
2021-11-21,3.35,15.0,18.93,6.8,30.0444,31.2357
2021-11-22,1.99,16.9,22.59,2.33,30.0444,31.2357
2021-11-23,1.18,17.8,23.73,0.41,30.0444,31.2357
2021-11-24,1.67,17.39,23.71,1.84,30.0444,31.2357
2021-11-25,1.37,18.27,25.22,0.0,30.0444,31.2357
2021-11-26,1.51,18.26,25.68,0.01,30.0444,31.2357
2021-11-27,1.55,20.91,29.93,0.02,30.0444,31.2357
2021-11-28,1.6,21.54,29.91,0.0,30.0444,31.2357
2021-11-29,1.7,23.4,33.59,0.0,30.0444,31.2357
2021-11-30,3.23,20.21,27.77,0.0,30.0444,31.2357
2021-12-01,3.25,17.42,22.73,0.08,30.0444,31.2357
2021-12-02,1.84,15.39,20.73,0.0,30.0444,31.2357
2021-12-03,1.97,16.0,22.88,0.0,30.0444,31.2357
2021-12-04,2.06,16.05,23.24,0.0,30.0444,31.2357
2021-12-05,3.7,14.68,19.98,0.03,30.0444,31.2357
2021-12-06,0.79,16.17,21.09,0.0,30.0444,31.2357
2021-12-07,3.48,14.66,18.13,0.0,30.0444,31.2357
2021-12-08,5.47,12.8,18.99,0.01,30.0444,31.2357
2021-12-09,1.84,13.92,21.41,0.0,30.0444,31.2357
2021-12-10,1.77,16.13,24.2,0.0,30.0444,31.2357
2021-12-11,1.68,15.89,23.16,0.02,30.0444,31.2357
2021-12-12,0.94,15.73,19.83,0.04,30.0444,31.2357
2021-12-13,1.42,16.57,22.33,0.24,30.0444,31.2357
2021-12-14,2.44,14.4,20.43,0.01,30.0444,31.2357
2021-12-15,2.49,11.93,19.05,0.0,30.0444,31.2357
2021-12-16,2.26,12.02,18.7,0.02,30.0444,31.2357
2021-12-17,2.11,12.69,18.6,0.19,30.0444,31.2357
2021-12-18,3.59,11.06,17.9,0.0,30.0444,31.2357
2021-12-19,4.71,11.67,17.06,0.74,30.0444,31.2357
2021-12-20,4.88,9.78,14.28,2.43,30.0444,31.2357
2021-12-21,3.22,10.2,17.02,0.31,30.0444,31.2357
2021-12-22,1.96,11.12,16.95,0.32,30.0444,31.2357
2021-12-23,1.34,11.41,14.87,0.9,30.0444,31.2357
2021-12-24,2.71,11.58,17.62,0.19,30.0444,31.2357
2021-12-25,2.0,10.98,18.18,0.01,30.0444,31.2357
2021-12-26,2.66,11.04,18.76,0.01,30.0444,31.2357
2021-12-27,2.65,12.67,20.44,0.19,30.0444,31.2357
2021-12-28,2.24,13.33,18.46,0.27,30.0444,31.2357
2021-12-29,1.7,13.03,18.47,0.27,30.0444,31.2357
2021-12-30,4.26,13.41,17.36,0.41,30.0444,31.2357
2021-12-31,4.28,12.94,17.8,3.79,30.0444,31.2357
2022-01-01,1.46,12.2,18.29,0.51,30.0444,31.2357
2022-01-02,1.77,12.18,18.83,0.33,30.0444,31.2357
2022-01-03,1.79,12.91,19.76,0.4,30.0444,31.2357
2022-01-04,1.73,12.02,18.59,0.15,30.0444,31.2357
2022-01-05,0.94,12.67,19.56,0.0,30.0444,31.2357
2022-01-06,1.17,13.52,20.33,0.04,30.0444,31.2357
2022-01-07,1.23,12.99,19.52,2.3,30.0444,31.2357
2022-01-08,1.32,13.44,21.61,0.0,30.0444,31.2357
2022-01-09,4.35,11.02,15.94,0.0,30.0444,31.2357
2022-01-10,4.3,10.59,17.62,0.04,30.0444,31.2357
2022-01-11,4.33,11.45,18.99,0.0,30.0444,31.2357
2022-01-12,3.19,11.89,18.43,0.0,30.0444,31.2357
2022-01-13,3.01,12.09,18.44,0.44,30.0444,31.2357
2022-01-14,3.01,11.09,15.96,0.44,30.0444,31.2357
2022-01-15,3.26,9.82,15.73,0.03,30.0444,31.2357
2022-01-16,3.2,9.84,15.56,5.37,30.0444,31.2357
2022-01-17,2.9,9.88,15.15,5.84,30.0444,31.2357
2022-01-18,1.53,8.14,15.24,0.0,30.0444,31.2357
2022-01-19,3.74,8.49,14.7,7.16,30.0444,31.2357
2022-01-20,1.76,7.62,14.6,0.0,30.0444,31.2357
2022-01-21,1.68,8.15,15.83,0.0,30.0444,31.2357
2022-01-22,1.7,8.61,15.86,0.0,30.0444,31.2357
2022-01-23,3.19,9.29,15.95,0.7,30.0444,31.2357
2022-01-24,1.61,8.75,14.27,1.37,30.0444,31.2357
2022-01-25,2.37,7.71,15.31,0.0,30.0444,31.2357
2022-01-26,3.94,6.67,11.79,3.64,30.0444,31.2357
2022-01-27,3.24,7.09,13.03,2.25,30.0444,31.2357
2022-01-28,2.09,8.99,15.46,1.51,30.0444,31.2357
2022-01-29,1.77,9.3,15.81,0.06,30.0444,31.2357
2022-01-30,2.24,10.43,17.79,0.0,30.0444,31.2357
2022-01-31,3.6,10.01,15.48,0.8,30.0444,31.2357
2022-02-01,1.84,11.78,18.51,0.24,30.0444,31.2357
2022-02-02,2.35,11.76,19.27,0.0,30.0444,31.2357
2022-02-03,4.56,10.74,17.37,0.01,30.0444,31.2357
2022-02-04,4.58,9.8,14.69,0.93,30.0444,31.2357
2022-02-05,2.56,9.81,16.15,0.17,30.0444,31.2357
2022-02-06,1.46,11.57,19.02,0.01,30.0444,31.2357
2022-02-07,1.42,12.42,21.03,0.0,30.0444,31.2357
2022-02-08,1.67,13.55,22.64,0.0,30.0444,31.2357
2022-02-09,3.44,10.44,17.36,0.12,30.0444,31.2357
2022-02-10,3.28,9.88,16.44,0.0,30.0444,31.2357
2022-02-11,1.97,11.17,18.55,0.0,30.0444,31.2357
2022-02-12,3.04,12.27,21.13,0.0,30.0444,31.2357
2022-02-13,2.32,12.69,21.83,0.0,30.0444,31.2357
2022-02-14,2.57,11.99,19.54,0.0,30.0444,31.2357
2022-02-15,2.95,11.97,19.37,0.24,30.0444,31.2357
2022-02-16,2.49,11.97,19.55,0.0,30.0444,31.2357
2022-02-17,2.13,11.39,16.84,0.17,30.0444,31.2357
2022-02-18,2.44,12.63,18.71,2.82,30.0444,31.2357
2022-02-19,3.53,11.38,16.65,4.22,30.0444,31.2357
2022-02-20,1.27,12.61,20.46,0.0,30.0444,31.2357
2022-02-21,1.18,15.11,22.7,0.0,30.0444,31.2357
2022-02-22,1.42,16.82,23.75,0.0,30.0444,31.2357
2022-02-23,2.24,16.41,25.15,0.01,30.0444,31.2357
2022-02-24,3.65,11.5,17.01,1.83,30.0444,31.2357
2022-02-25,4.17,12.18,17.98,0.02,30.0444,31.2357
2022-02-26,2.0,12.24,19.81,0.0,30.0444,31.2357
2022-02-27,1.83,12.8,21.14,0.0,30.0444,31.2357
2022-02-28,2.32,13.88,22.84,0.0,30.0444,31.2357
2022-03-01,2.62,15.81,24.91,0.0,30.0444,31.2357
2022-03-02,3.13,18.38,28.34,0.0,30.0444,31.2357
2022-03-03,3.63,13.13,19.35,0.0,30.0444,31.2357
2022-03-04,1.51,12.87,19.95,0.0,30.0444,31.2357
2022-03-05,1.99,16.14,24.96,0.0,30.0444,31.2357
2022-03-06,4.53,19.74,27.64,0.0,30.0444,31.2357
2022-03-07,2.49,16.44,24.2,0.17,30.0444,31.2357
2022-03-08,1.77,16.55,23.31,0.59,30.0444,31.2357
2022-03-09,3.01,15.57,22.44,0.04,30.0444,31.2357
2022-03-10,4.1,12.81,18.78,0.01,30.0444,31.2357
2022-03-11,4.1,11.08,17.27,0.01,30.0444,31.2357
2022-03-12,3.05,9.54,16.14,0.12,30.0444,31.2357
2022-03-13,3.08,9.1,16.32,0.86,30.0444,31.2357
2022-03-14,3.59,8.9,16.29,0.0,30.0444,31.2357
2022-03-15,3.93,9.59,17.14,0.03,30.0444,31.2357
2022-03-16,2.25,10.43,18.71,0.0,30.0444,31.2357
2022-03-17,2.11,11.39,19.91,0.01,30.0444,31.2357
2022-03-18,2.47,13.12,21.07,0.37,30.0444,31.2357
2022-03-19,3.32,12.83,19.76,0.01,30.0444,31.2357
2022-03-20,4.49,11.77,17.96,24.88,30.0444,31.2357
2022-03-21,3.69,11.6,18.63,10.68,30.0444,31.2357
2022-03-22,2.37,10.58,17.27,0.94,30.0444,31.2357
2022-03-23,2.92,10.56,17.55,0.17,30.0444,31.2357
2022-03-24,3.6,10.22,16.35,0.64,30.0444,31.2357
2022-03-25,3.49,11.58,18.83,0.74,30.0444,31.2357
2022-03-26,2.37,13.51,22.64,0.0,30.0444,31.2357
2022-03-27,2.55,14.05,23.46,0.05,30.0444,31.2357
2022-03-28,4.01,14.33,23.75,0.0,30.0444,31.2357
2022-03-29,2.81,16.95,27.47,0.0,30.0444,31.2357
2022-03-30,1.92,17.28,27.11,0.0,30.0444,31.2357
2022-03-31,2.65,19.09,28.97,0.0,30.0444,31.2357
2022-04-01,1.39,20.65,30.5,0.0,30.0444,31.2357
2022-04-02,1.81,23.87,33.65,0.0,30.0444,31.2357
2022-04-03,3.61,20.45,28.11,0.0,30.0444,31.2357
2022-04-04,4.66,21.5,32.61,0.0,30.0444,31.2357
2022-04-05,1.96,26.88,38.36,0.0,30.0444,31.2357
2022-04-06,2.93,25.74,36.23,0.0,30.0444,31.2357
2022-04-07,2.43,25.69,35.82,0.0,30.0444,31.2357
2022-04-08,3.47,21.72,29.44,0.0,30.0444,31.2357
2022-04-09,3.18,19.28,28.83,0.0,30.0444,31.2357
2022-04-10,3.22,20.98,31.79,0.0,30.0444,31.2357
2022-04-11,3.89,19.05,28.45,0.0,30.0444,31.2357
2022-04-12,3.8,16.58,24.93,0.0,30.0444,31.2357
2022-04-13,3.49,17.14,26.73,0.0,30.0444,31.2357
2022-04-14,4.32,17.75,27.15,0.0,30.0444,31.2357
2022-04-15,3.71,19.13,29.1,0.0,30.0444,31.2357
2022-04-16,3.06,22.5,33.45,0.0,30.0444,31.2357
2022-04-17,3.58,28.91,40.0,0.0,30.0444,31.2357
2022-04-18,2.72,22.41,26.74,0.0,30.0444,31.2357
2022-04-19,3.48,20.46,28.2,0.0,30.0444,31.2357
2022-04-20,2.97,18.33,26.34,0.0,30.0444,31.2357
2022-04-21,3.85,18.88,28.16,0.0,30.0444,31.2357
2022-04-22,3.62,18.79,27.8,0.0,30.0444,31.2357
2022-04-23,2.97,20.44,31.26,0.0,30.0444,31.2357
2022-04-24,2.68,22.63,34.69,0.0,30.0444,31.2357
2022-04-25,2.64,24.15,34.26,0.0,30.0444,31.2357
2022-04-26,3.58,23.89,33.28,0.0,30.0444,31.2357
2022-04-27,3.35,23.01,33.24,0.0,30.0444,31.2357
2022-04-28,2.97,22.72,32.88,0.0,30.0444,31.2357
2022-04-29,2.23,27.22,37.77,0.0,30.0444,31.2357
2022-04-30,4.41,24.01,33.04,0.0,30.0444,31.2357
2022-05-01,2.68,22.95,32.92,0.0,30.0444,31.2357
2022-05-02,2.48,23.95,29.57,0.0,30.0444,31.2357
2022-05-03,4.51,24.9,32.77,0.0,30.0444,31.2357
2022-05-04,4.11,21.48,28.87,0.0,30.0444,31.2357
2022-05-05,3.98,19.63,27.96,0.0,30.0444,31.2357
2022-05-06,3.26,20.44,29.35,0.0,30.0444,31.2357
2022-05-07,1.68,21.28,29.02,0.0,30.0444,31.2357
2022-05-08,2.96,25.51,34.21,0.0,30.0444,31.2357
2022-05-09,4.31,26.32,36.0,0.0,30.0444,31.2357
2022-05-10,1.88,23.99,32.76,0.0,30.0444,31.2357
2022-05-11,2.81,22.96,29.35,0.0,30.0444,31.2357
2022-05-12,3.75,23.45,31.87,0.0,30.0444,31.2357
2022-05-13,4.51,25.0,33.78,0.0,30.0444,31.2357
2022-05-14,4.63,25.26,34.79,0.0,30.0444,31.2357
2022-05-15,4.46,23.5,32.01,0.0,30.0444,31.2357
2022-05-16,2.96,21.37,26.97,0.0,30.0444,31.2357
2022-05-17,3.03,24.51,34.18,0.0,30.0444,31.2357
2022-05-18,2.98,25.69,35.12,0.0,30.0444,31.2357
2022-05-19,2.93,27.23,36.54,0.0,30.0444,31.2357
2022-05-20,3.8,28.9,38.06,0.0,30.0444,31.2357
2022-05-21,4.47,24.56,32.0,0.0,30.0444,31.2357
2022-05-22,3.94,22.53,29.96,0.0,30.0444,31.2357
2022-05-23,3.28,24.73,33.72,0.0,30.0444,31.2357
2022-05-24,2.61,26.22,36.11,0.0,30.0444,31.2357
2022-05-25,2.87,26.66,35.91,0.0,30.0444,31.2357
2022-05-26,4.26,26.71,35.72,0.0,30.0444,31.2357
2022-05-27,3.55,28.12,37.75,0.0,30.0444,31.2357
2022-05-28,3.01,28.9,38.05,0.0,30.0444,31.2357
2022-05-29,2.4,29.83,38.95,0.0,30.0444,31.2357
2022-05-30,2.79,31.34,41.25,0.0,30.0444,31.2357
2022-05-31,3.7,28.96,37.73,0.0,30.0444,31.2357
2022-06-01,3.16,26.29,34.34,0.0,30.0444,31.2357
2022-06-02,2.95,26.61,35.4,0.0,30.0444,31.2357
2022-06-03,2.46,28.04,36.42,0.0,30.0444,31.2357
2022-06-04,2.5,29.6,37.63,0.0,30.0444,31.2357
2022-06-05,2.75,30.6,38.98,0.0,30.0444,31.2357
2022-06-06,2.77,29.09,36.28,0.0,30.0444,31.2357
2022-06-07,2.84,28.98,37.16,0.0,30.0444,31.2357
2022-06-08,2.18,30.38,38.72,0.0,30.0444,31.2357
2022-06-09,2.71,33.22,41.39,0.0,30.0444,31.2357
2022-06-10,2.98,32.89,41.73,0.0,30.0444,31.2357
2022-06-11,3.49,34.32,44.3,0.0,30.0444,31.2357
2022-06-12,3.61,29.08,35.99,0.0,30.0444,31.2357
2022-06-13,2.87,27.61,34.53,0.0,30.0444,31.2357
2022-06-14,2.96,29.2,35.9,0.0,30.0444,31.2357
2022-06-15,3.67,28.76,36.54,0.0,30.0444,31.2357
2022-06-16,4.34,29.12,37.93,0.0,30.0444,31.2357
2022-06-17,4.35,29.35,37.84,0.0,30.0444,31.2357
2022-06-18,4.01,28.69,37.27,0.0,30.0444,31.2357
2022-06-19,3.53,27.92,36.61,0.0,30.0444,31.2357
2022-06-20,3.65,27.57,36.26,0.0,30.0444,31.2357
2022-06-21,3.83,26.88,35.47,0.0,30.0444,31.2357
2022-06-22,4.21,27.76,36.49,0.0,30.0444,31.2357
2022-06-23,2.74,29.79,38.56,0.0,30.0444,31.2357
2022-06-24,3.3,31.52,40.47,0.0,30.0444,31.2357
2022-06-25,4.23,29.32,37.21,0.0,30.0444,31.2357
2022-06-26,3.3,29.13,38.5,0.0,30.0444,31.2357
2022-06-27,3.83,28.98,36.94,0.0,30.0444,31.2357
2022-06-28,2.68,28.29,35.9,0.0,30.0444,31.2357
2022-06-29,2.56,29.17,36.47,0.0,30.0444,31.2357
2022-06-30,2.8,28.98,35.86,0.0,30.0444,31.2357
2022-07-01,2.52,29.11,36.42,0.0,30.0444,31.2357
2022-07-02,2.31,29.83,37.61,0.0,30.0444,31.2357
2022-07-03,2.4,30.48,38.12,0.0,30.0444,31.2357
2022-07-04,2.56,31.02,38.41,0.0,30.0444,31.2357
2022-07-05,3.08,30.53,37.91,0.0,30.0444,31.2357
2022-07-06,2.86,29.53,37.77,0.0,30.0444,31.2357
2022-07-07,2.39,29.07,37.53,0.0,30.0444,31.2357
2022-07-08,2.96,28.97,37.85,0.0,30.0444,31.2357
2022-07-09,3.77,29.83,38.86,0.0,30.0444,31.2357
2022-07-10,3.49,29.38,37.25,0.0,30.0444,31.2357
2022-07-11,3.26,28.89,36.24,0.0,30.0444,31.2357
2022-07-12,3.8,29.75,38.56,0.0,30.0444,31.2357
2022-07-13,4.33,28.23,36.74,0.0,30.0444,31.2357
2022-07-14,4.18,27.26,36.11,0.0,30.0444,31.2357
2022-07-15,3.07,27.69,35.78,0.0,30.0444,31.2357
2022-07-16,2.99,27.81,35.75,0.0,30.0444,31.2357
2022-07-17,3.12,29.36,38.67,0.0,30.0444,31.2357
2022-07-18,2.71,30.97,39.95,0.0,30.0444,31.2357
2022-07-19,2.71,32.0,40.14,0.0,30.0444,31.2357
2022-07-20,3.22,31.79,40.17,0.01,30.0444,31.2357
2022-07-21,3.92,30.12,38.68,0.0,30.0444,31.2357
2022-07-22,2.77,29.96,38.79,0.18,30.0444,31.2357
2022-07-23,3.15,29.99,39.78,0.24,30.0444,31.2357
2022-07-24,3.69,30.82,40.61,1.32,30.0444,31.2357
2022-07-25,2.21,30.78,39.82,0.08,30.0444,31.2357
2022-07-26,2.36,30.85,39.56,0.03,30.0444,31.2357
2022-07-27,2.38,30.14,38.88,0.03,30.0444,31.2357
2022-07-28,2.54,31.06,39.9,0.0,30.0444,31.2357
2022-07-29,2.63,30.97,39.14,0.01,30.0444,31.2357
2022-07-30,2.92,30.21,38.37,0.0,30.0444,31.2357
2022-07-31,3.2,30.72,39.72,0.0,30.0444,31.2357
2022-08-01,3.4,30.93,40.58,0.18,30.0444,31.2357
2022-08-02,3.24,30.01,38.79,0.06,30.0444,31.2357
2022-08-03,3.6,29.69,38.35,0.02,30.0444,31.2357
2022-08-04,2.95,30.06,38.95,0.0,30.0444,31.2357
2022-08-05,2.82,30.28,38.49,0.0,30.0444,31.2357
2022-08-06,2.79,30.0,38.4,0.0,30.0444,31.2357
2022-08-07,2.36,29.72,37.31,0.0,30.0444,31.2357
2022-08-08,2.54,30.91,38.16,0.0,30.0444,31.2357
2022-08-09,2.84,31.05,38.3,0.0,30.0444,31.2357
2022-08-10,2.7,30.37,37.42,0.0,30.0444,31.2357
2022-08-11,2.61,30.13,37.7,0.0,30.0444,31.2357
2022-08-12,3.06,29.63,37.12,0.0,30.0444,31.2357
2022-08-13,3.51,29.16,37.26,0.0,30.0444,31.2357
2022-08-14,3.24,29.84,38.27,0.03,30.0444,31.2357
2022-08-15,2.88,29.46,37.17,0.0,30.0444,31.2357
2022-08-16,3.44,29.64,37.93,0.27,30.0444,31.2357
2022-08-17,3.28,29.03,37.51,0.15,30.0444,31.2357
2022-08-18,2.94,29.52,38.87,0.03,30.0444,31.2357
2022-08-19,2.4,29.88,38.14,0.0,30.0444,31.2357
2022-08-20,2.96,31.17,39.88,0.0,30.0444,31.2357
2022-08-21,2.47,31.08,38.81,0.0,30.0444,31.2357
2022-08-22,2.38,31.55,39.58,0.0,30.0444,31.2357
2022-08-23,2.65,32.51,40.3,0.0,30.0444,31.2357
2022-08-24,2.64,33.35,41.9,0.0,30.0444,31.2357
2022-08-25,4.05,31.06,38.72,0.0,30.0444,31.2357
2022-08-26,2.63,29.86,37.06,0.0,30.0444,31.2357
2022-08-27,3.67,30.15,38.54,0.0,30.0444,31.2357
2022-08-28,4.25,30.15,38.49,0.0,30.0444,31.2357
2022-08-29,3.94,30.08,38.77,0.13,30.0444,31.2357
2022-08-30,3.11,30.04,38.22,0.58,30.0444,31.2357
2022-08-31,3.44,29.58,37.07,0.29,30.0444,31.2357
2022-09-01,3.82,29.44,37.86,0.0,30.0444,31.2357
2022-09-02,3.36,29.5,37.54,0.0,30.0444,31.2357
2022-09-03,3.52,29.45,37.61,0.0,30.0444,31.2357
2022-09-04,3.79,29.11,37.84,0.0,30.0444,31.2357
2022-09-05,3.2,28.73,36.81,0.0,30.0444,31.2357
2022-09-06,3.49,28.26,35.92,0.0,30.0444,31.2357
2022-09-07,3.03,28.55,35.85,0.0,30.0444,31.2357
2022-09-08,2.97,29.25,36.74,0.0,30.0444,31.2357
2022-09-09,3.74,29.14,37.39,0.0,30.0444,31.2357
2022-09-10,3.56,28.5,37.2,0.0,30.0444,31.2357
2022-09-11,2.64,28.36,37.85,0.0,30.0444,31.2357
2022-09-12,2.52,29.26,37.79,0.0,30.0444,31.2357
