date,WS2M,T2M,T2M_MAX,PRECTOTCORR,latitude,longitude
2022-09-13,2.71,28.49,36.29,0.0,30.0444,31.2357
2022-09-14,2.73,27.31,34.48,0.0,30.0444,31.2357
2022-09-15,2.75,26.38,33.6,0.0,30.0444,31.2357
2022-09-16,1.77,26.32,33.18,0.0,30.0444,31.2357
2022-09-17,2.09,27.05,34.2,0.0,30.0444,31.2357
2022-09-18,2.13,27.53,34.64,0.04,30.0444,31.2357
2022-09-19,2.5,27.68,35.34,0.58,30.0444,31.2357
2022-09-20,2.3,26.9,33.94,3.32,30.0444,31.2357
2022-09-21,2.57,25.51,33.22,0.0,30.0444,31.2357
2022-09-22,2.71,28.25,36.43,0.0,30.0444,31.2357
2022-09-23,3.59,28.77,36.62,0.0,30.0444,31.2357
2022-09-24,4.39,28.54,37.64,0.0,30.0444,31.2357
2022-09-25,4.02,29.02,38.53,0.0,30.0444,31.2357
2022-09-26,3.14,29.68,39.03,0.0,30.0444,31.2357
2022-09-27,3.06,29.25,38.11,0.0,30.0444,31.2357
2022-09-28,2.93,28.8,37.09,0.0,30.0444,31.2357
2022-09-29,3.93,29.79,38.72,0.0,30.0444,31.2357
2022-09-30,4.54,30.2,39.49,0.0,30.0444,31.2357
2022-10-01,4.16,29.75,39.56,0.0,30.0444,31.2357
2022-10-02,2.6,28.7,38.09,0.0,30.0444,31.2357
2022-10-03,3.27,27.13,34.14,0.0,30.0444,31.2357
2022-10-04,2.36,25.4,32.9,0.0,30.0444,31.2357
2022-10-05,2.65,25.75,33.52,0.0,30.0444,31.2357
2022-10-06,3.34,25.11,32.22,0.0,30.0444,31.2357
2022-10-07,2.64,23.51,30.11,0.0,30.0444,31.2357
2022-10-08,2.63,23.36,30.3,0.0,30.0444,31.2357
2022-10-09,2.83,23.37,30.18,0.0,30.0444,31.2357
2022-10-10,2.94,23.56,30.74,0.0,30.0444,31.2357
2022-10-11,3.37,24.07,31.56,0.0,30.0444,31.2357
2022-10-12,3.06,23.76,30.55,0.0,30.0444,31.2357
2022-10-13,3.06,23.56,31.04,0.0,30.0444,31.2357
2022-10-14,2.28,22.82,29.62,0.0,30.0444,31.2357
2022-10-15,2.08,25.02,33.04,0.0,30.0444,31.2357
2022-10-16,3.12,24.67,30.93,0.01,30.0444,31.2357
2022-10-17,3.23,23.82,30.37,0.01,30.0444,31.2357
2022-10-18,2.34,22.85,29.7,0.0,30.0444,31.2357
2022-10-19,2.18,22.92,29.58,0.01,30.0444,31.2357
2022-10-20,2.14,23.57,30.03,0.06,30.0444,31.2357
2022-10-21,3.07,23.12,29.31,0.08,30.0444,31.2357
2022-10-22,2.52,23.15,29.15,0.31,30.0444,31.2357
2022-10-23,2.67,22.45,27.92,0.86,30.0444,31.2357
2022-10-24,2.57,21.79,28.04,0.09,30.0444,31.2357
2022-10-25,2.76,21.45,26.21,3.42,30.0444,31.2357
2022-10-26,2.79,22.57,28.88,0.51,30.0444,31.2357
2022-10-27,2.41,22.68,29.83,0.27,30.0444,31.2357
2022-10-28,2.89,22.87,29.58,0.01,30.0444,31.2357
2022-10-29,2.23,22.23,28.57,0.02,30.0444,31.2357
2022-10-30,2.63,21.7,28.16,0.04,30.0444,31.2357
2022-10-31,1.65,21.14,27.79,0.01,30.0444,31.2357
2022-11-01,1.87,20.43,26.39,0.19,30.0444,31.2357
2022-11-02,2.6,19.96,26.84,0.0,30.0444,31.2357
2022-11-03,2.13,20.45,27.66,0.0,30.0444,31.2357
2022-11-04,2.34,20.28,27.08,0.0,30.0444,31.2357
2022-11-05,1.73,19.57,26.47,0.0,30.0444,31.2357
2022-11-06,1.56,19.46,26.59,0.0,30.0444,31.2357
2022-11-07,2.78,19.78,27.57,0.0,30.0444,31.2357
2022-11-08,2.81,19.56,25.42,0.2,30.0444,31.2357
2022-11-09,2.28,19.09,25.83,0.03,30.0444,31.2357
2022-11-10,1.57,18.45,25.57,0.0,30.0444,31.2357
2022-11-11,3.1,19.4,26.68,0.01,30.0444,31.2357
2022-11-12,2.68,19.96,27.21,0.03,30.0444,31.2357
2022-11-13,3.27,20.8,28.49,0.18,30.0444,31.2357
2022-11-14,3.13,20.26,26.15,0.12,30.0444,31.2357
2022-11-15,2.03,18.28,24.62,0.0,30.0444,31.2357
2022-11-16,1.91,17.94,24.35,0.03,30.0444,31.2357
2022-11-17,1.82,18.39,24.65,0.0,30.0444,31.2357
2022-11-18,1.37,19.0,26.27,0.0,30.0444,31.2357
2022-11-19,2.68,18.78,26.83,0.0,30.0444,31.2357
2022-11-20,2.92,19.54,28.25,0.0,30.0444,31.2357
2022-11-21,2.13,19.54,26.49,0.0,30.0444,31.2357
2022-11-22,2.37,18.89,25.7,0.02,30.0444,31.2357
2022-11-23,1.77,17.97,25.15,0.01,30.0444,31.2357
2022-11-24,2.32,17.14,23.85,0.0,30.0444,31.2357
2022-11-25,3.74,17.42,24.26,0.0,30.0444,31.2357
2022-11-26,2.17,16.44,23.36,0.0,30.0444,31.2357
2022-11-27,1.11,15.46,20.69,0.0,30.0444,31.2357
2022-11-28,2.13,16.2,21.79,0.0,30.0444,31.2357
2022-11-29,1.67,16.33,23.47,0.0,30.0444,31.2357
2022-11-30,0.95,18.02,24.98,0.0,30.0444,31.2357
2022-12-01,1.4,17.22,24.65,0.0,30.0444,31.2357
2022-12-02,1.8,18.07,25.58,0.0,30.0444,31.2357
2022-12-03,3.21,18.75,26.24,0.03,30.0444,31.2357
2022-12-04,3.36,17.63,24.18,0.0,30.0444,31.2357
2022-12-05,3.16,16.81,23.0,0.03,30.0444,31.2357
2022-12-06,2.32,16.65,22.28,0.08,30.0444,31.2357
2022-12-07,1.12,15.91,22.14,0.0,30.0444,31.2357
2022-12-08,1.17,17.27,23.73,0.0,30.0444,31.2357
2022-12-09,1.37,18.51,25.89,0.0,30.0444,31.2357
2022-12-10,1.14,16.39,24.87,0.0,30.0444,31.2357
2022-12-11,1.73,16.72,24.25,0.0,30.0444,31.2357
2022-12-12,2.61,17.25,25.34,0.0,30.0444,31.2357
2022-12-13,1.59,17.12,23.03,0.0,30.0444,31.2357
2022-12-14,2.34,17.64,24.09,0.0,30.0444,31.2357
2022-12-15,1.18,17.73,24.92,0.0,30.0444,31.2357
2022-12-16,2.86,17.44,24.77,0.0,30.0444,31.2357
2022-12-17,3.04,18.06,26.34,0.24,30.0444,31.2357
2022-12-18,3.12,17.86,27.33,0.26,30.0444,31.2357
2022-12-19,2.82,17.02,25.35,0.26,30.0444,31.2357
2022-12-20,2.58,16.22,22.4,0.18,30.0444,31.2357
2022-12-21,2.7,15.39,20.69,0.27,30.0444,31.2357
2022-12-22,1.49,15.38,20.85,7.8,30.0444,31.2357
2022-12-23,2.37,14.65,20.02,7.8,30.0444,31.2357
2022-12-24,2.93,14.09,19.38,0.98,30.0444,31.2357
2022-12-25,2.39,14.47,19.66,5.91,30.0444,31.2357
2022-12-26,3.22,14.39,20.31,0.44,30.0444,31.2357
2022-12-27,2.24,13.45,21.19,0.0,30.0444,31.2357
2022-12-28,1.38,12.59,19.61,0.0,30.0444,31.2357
2022-12-29,1.5,13.11,20.49,0.0,30.0444,31.2357
2022-12-30,1.88,14.69,21.07,0.63,30.0444,31.2357
2022-12-31,2.76,13.78,21.01,0.01,30.0444,31.2357
2023-01-01,3.01,14.71,21.2,0.06,30.0444,31.2357
2023-01-02,1.9,14.61,22.84,0.18,30.0444,31.2357
2023-01-03,2.21,13.95,20.4,0.38,30.0444,31.2357
2023-01-04,2.48,14.35,19.92,0.39,30.0444,31.2357
2023-01-05,1.71,13.09,19.47,0.05,30.0444,31.2357
2023-01-06,1.94,13.45,20.97,0.0,30.0444,31.2357
2023-01-07,1.17,14.29,20.43,0.02,30.0444,31.2357
2023-01-08,1.96,13.47,19.75,0.7,30.0444,31.2357
2023-01-09,1.7,12.56,18.09,1.15,30.0444,31.2357
2023-01-10,0.8,14.28,21.31,0.01,30.0444,31.2357
2023-01-11,1.7,13.18,19.87,0.0,30.0444,31.2357
2023-01-12,2.58,11.78,18.81,0.34,30.0444,31.2357
2023-01-13,2.81,12.42,19.69,0.01,30.0444,31.2357
2023-01-14,2.91,13.17,19.03,0.31,30.0444,31.2357
2023-01-15,1.81,12.74,19.08,0.01,30.0444,31.2357
2023-01-16,2.42,11.2,16.88,0.36,30.0444,31.2357
2023-01-17,1.15,12.21,19.52,0.0,30.0444,31.2357
2023-01-18,2.18,12.78,22.0,0.0,30.0444,31.2357
2023-01-19,1.92,13.9,23.86,0.01,30.0444,31.2357
2023-01-20,2.02,13.48,22.41,0.0,30.0444,31.2357
2023-01-21,1.4,13.06,20.06,2.45,30.0444,31.2357
2023-01-22,2.26,13.02,20.64,9.47,30.0444,31.2357
2023-01-23,2.59,13.76,21.74,20.53,30.0444,31.2357
2023-01-24,3.1,14.2,21.97,34.09,30.0444,31.2357
2023-01-25,2.71,12.82,20.66,5.16,30.0444,31.2357
2023-01-26,2.2,12.71,21.28,3.02,30.0444,31.2357
2023-01-27,3.42,15.33,23.96,0.0,30.0444,31.2357
2023-01-28,2.5,14.76,21.9,0.0,30.0444,31.2357
2023-01-29,2.38,13.92,20.88,0.12,30.0444,31.2357
2023-01-30,1.97,12.87,20.4,0.03,30.0444,31.2357
2023-01-31,3.34,10.62,15.75,1.74,30.0444,31.2357
2023-02-01,4.42,10.3,16.25,3.23,30.0444,31.2357
2023-02-02,1.94,10.73,17.7,0.01,30.0444,31.2357
2023-02-03,1.44,11.64,17.84,0.01,30.0444,31.2357
2023-02-04,2.32,11.26,18.69,0.09,30.0444,31.2357
2023-02-05,3.59,11.25,18.76,0.0,30.0444,31.2357
2023-02-06,4.67,9.73,13.8,0.46,30.0444,31.2357
2023-02-07,3.1,8.32,14.07,0.16,30.0444,31.2357
2023-02-08,2.11,8.57,13.75,2.04,30.0444,31.2357
2023-02-09,1.13,9.23,15.41,0.0,30.0444,31.2357
2023-02-10,1.87,10.19,18.11,0.0,30.0444,31.2357
2023-02-11,2.92,10.28,15.96,3.33,30.0444,31.2357
2023-02-12,2.56,10.43,16.59,0.26,30.0444,31.2357
2023-02-13,2.17,9.82,16.43,0.26,30.0444,31.2357
2023-02-14,2.06,9.66,16.07,0.56,30.0444,31.2357
2023-02-15,2.02,10.08,16.41,0.06,30.0444,31.2357
2023-02-16,1.93,11.44,17.54,0.06,30.0444,31.2357
2023-02-17,2.62,11.59,18.75,0.02,30.0444,31.2357
2023-02-18,3.28,12.09,20.18,0.0,30.0444,31.2357
2023-02-19,3.25,12.32,20.65,0.01,30.0444,31.2357
2023-02-20,3.16,12.7,20.18,0.0,30.0444,31.2357
2023-02-21,1.93,13.42,20.77,0.0,30.0444,31.2357
2023-02-22,1.77,13.12,20.57,0.0,30.0444,31.2357
2023-02-23,1.67,13.85,20.38,0.0,30.0444,31.2357
2023-02-24,1.89,14.45,20.93,0.0,30.0444,31.2357
2023-02-25,1.08,15.9,22.75,0.0,30.0444,31.2357
2023-02-26,1.68,15.7,23.24,0.0,30.0444,31.2357
2023-02-27,2.91,15.95,26.19,0.0,30.0444,31.2357
2023-02-28,1.05,19.18,30.74,0.0,30.0444,31.2357
2023-03-01,1.18,21.64,31.07,0.0,30.0444,31.2357
2023-03-02,3.13,21.26,32.39,0.0,30.0444,31.2357
2023-03-03,1.97,18.09,27.29,0.0,30.0444,31.2357
2023-03-04,1.79,19.88,29.96,0.0,30.0444,31.2357
2023-03-05,4.19,21.14,32.65,0.0,30.0444,31.2357
2023-03-06,2.64,15.84,23.15,0.0,30.0444,31.2357
2023-03-07,2.36,15.02,22.45,0.0,30.0444,31.2357
2023-03-08,1.95,14.64,22.44,0.0,30.0444,31.2357
2023-03-09,2.3,17.32,25.64,0.0,30.0444,31.2357
2023-03-10,2.34,18.93,27.8,0.0,30.0444,31.2357
2023-03-11,1.46,18.65,27.16,0.0,30.0444,31.2357
2023-03-12,2.95,19.21,28.28,0.0,30.0444,31.2357
2023-03-13,3.67,18.46,26.86,0.11,30.0444,31.2357
2023-03-14,2.68,14.65,20.26,3.79,30.0444,31.2357
2023-03-15,2.24,14.51,21.63,0.06,30.0444,31.2357
2023-03-16,2.87,16.62,25.4,0.0,30.0444,31.2357
2023-03-17,2.83,16.7,25.13,0.01,30.0444,31.2357
2023-03-18,3.17,14.87,21.08,0.1,30.0444,31.2357
2023-03-19,3.53,14.09,20.87,0.18,30.0444,31.2357
2023-03-20,3.6,14.73,21.9,0.42,30.0444,31.2357
2023-03-21,1.67,16.28,23.76,0.03,30.0444,31.2357
2023-03-22,1.63,18.3,25.93,0.0,30.0444,31.2357
2023-03-23,1.3,21.07,28.68,0.03,30.0444,31.2357
2023-03-24,2.82,21.52,30.29,0.17,30.0444,31.2357
2023-03-25,4.32,18.3,23.98,0.96,30.0444,31.2357
2023-03-26,2.45,16.47,24.29,0.04,30.0444,31.2357
2023-03-27,2.43,18.32,27.49,0.0,30.0444,31.2357
2023-03-28,2.1,19.7,29.59,0.01,30.0444,31.2357
2023-03-29,3.77,16.68,24.57,0.02,30.0444,31.2357
2023-03-30,4.44,14.09,21.06,0.01,30.0444,31.2357
2023-03-31,2.97,14.26,22.19,0.05,30.0444,31.2357
2023-04-01,1.55,15.82,23.81,0.0,30.0444,31.2357
2023-04-02,1.82,18.6,27.81,0.0,30.0444,31.2357
2023-04-03,2.09,20.6,31.11,0.0,30.0444,31.2357
2023-04-04,3.74,21.31,31.56,0.0,30.0444,31.2357
2023-04-05,2.14,18.75,26.27,0.0,30.0444,31.2357
2023-04-06,1.86,18.67,27.2,0.0,30.0444,31.2357
2023-04-07,3.75,23.15,33.8,0.0,30.0444,31.2357
2023-04-08,1.58,23.91,34.16,0.0,30.0444,31.2357
2023-04-09,2.85,23.69,30.97,0.0,30.0444,31.2357
2023-04-10,4.12,22.05,29.91,0.0,30.0444,31.2357
2023-04-11,3.34,17.73,23.63,1.22,30.0444,31.2357
2023-04-12,4.13,14.59,19.8,1.88,30.0444,31.2357
2023-04-13,3.37,17.05,25.07,0.0,30.0444,31.2357
2023-04-14,1.42,20.0,28.16,0.0,30.0444,31.2357
2023-04-15,3.12,21.73,30.48,0.0,30.0444,31.2357
2023-04-16,1.96,21.2,31.43,0.0,30.0444,31.2357
2023-04-17,1.95,24.36,34.62,0.0,30.0444,31.2357
2023-04-18,2.26,27.04,36.59,0.0,30.0444,31.2357
2023-04-19,3.11,24.86,35.82,0.0,30.0444,31.2357
2023-04-20,3.57,20.4,27.95,0.0,30.0444,31.2357
2023-04-21,2.61,20.1,27.66,0.0,30.0444,31.2357
2023-04-22,3.5,21.81,30.73,0.0,30.0444,31.2357
2023-04-23,3.34,22.01,30.78,0.0,30.0444,31.2357
2023-04-24,3.59,22.62,31.9,0.0,30.0444,31.2357
2023-04-25,2.57,23.02,31.42,0.0,30.0444,31.2357
2023-04-26,2.46,24.3,32.61,0.0,30.0444,31.2357
2023-04-27,3.78,24.53,33.67,0.0,30.0444,31.2357
2023-04-28,3.73,20.37,27.36,0.0,30.0444,31.2357
2023-04-29,4.3,18.24,25.35,0.0,30.0444,31.2357
2023-04-30,2.74,18.54,26.16,0.0,30.0444,31.2357
2023-05-01,2.59,20.37,28.89,0.0,30.0444,31.2357
2023-05-02,3.54,22.05,31.47,0.24,30.0444,31.2357
2023-05-03,4.21,23.05,33.1,0.03,30.0444,31.2357
2023-05-04,3.33,26.12,36.93,0.15,30.0444,31.2357
2023-05-05,4.95,24.65,31.08,0.0,30.0444,31.2357
2023-05-06,3.95,22.82,30.02,0.0,30.0444,31.2357
2023-05-07,3.14,21.74,28.71,0.0,30.0444,31.2357
2023-05-08,2.75,21.61,28.54,0.0,30.0444,31.2357
2023-05-09,2.4,22.37,30.25,0.0,30.0444,31.2357
2023-05-10,2.63,24.09,33.32,0.0,30.0444,31.2357
2023-05-11,3.96,27.8,38.04,0.0,30.0444,31.2357
2023-05-12,4.6,24.63,32.93,0.05,30.0444,31.2357
2023-05-13,3.13,22.92,31.29,0.08,30.0444,31.2357
2023-05-14,3.33,23.38,32.91,0.07,30.0444,31.2357
2023-05-15,4.11,24.45,34.95,0.03,30.0444,31.2357
2023-05-16,2.06,26.92,37.7,0.01,30.0444,31.2357
2023-05-17,3.57,28.2,38.39,0.0,30.0444,31.2357
2023-05-18,3.86,23.11,31.28,0.0,30.0444,31.2357
2023-05-19,3.23,22.27,30.1,0.0,30.0444,31.2357
2023-05-20,2.5,23.8,32.23,0.0,30.0444,31.2357
2023-05-21,3.07,28.74,38.14,0.0,30.0444,31.2357
2023-05-22,4.64,25.93,33.76,0.0,30.0444,31.2357
2023-05-23,2.44,26.75,35.01,0.0,30.0444,31.2357
2023-05-24,2.97,26.76,34.53,0.0,30.0444,31.2357
2023-05-25,2.48,26.72,35.33,0.0,30.0444,31.2357
2023-05-26,3.29,27.04,34.15,0.0,30.0444,31.2357
2023-05-27,5.7,29.15,36.86,0.15,30.0444,31.2357
2023-05-28,4.8,26.87,33.33,0.0,30.0444,31.2357
2023-05-29,2.99,25.99,33.01,0.0,30.0444,31.2357
2023-05-30,3.0,27.66,34.81,0.0,30.0444,31.2357
2023-05-31,3.02,29.56,38.35,0.0,30.0444,31.2357
2023-06-01,5.08,31.35,41.87,0.38,30.0444,31.2357
2023-06-02,4.96,33.9,42.56,0.0,30.0444,31.2357
2023-06-03,3.27,28.56,36.21,0.0,30.0444,31.2357
2023-06-04,4.16,26.92,35.94,0.0,30.0444,31.2357
2023-06-05,3.91,26.21,34.78,0.0,30.0444,31.2357
2023-06-06,3.52,26.87,35.52,0.0,30.0444,31.2357
2023-06-07,3.05,29.98,38.35,0.01,30.0444,31.2357
2023-06-08,2.55,31.46,40.39,0.01,30.0444,31.2357
2023-06-09,4.83,31.49,39.14,0.0,30.0444,31.2357
2023-06-10,3.82,28.98,36.83,0.16,30.0444,31.2357
2023-06-11,2.84,28.96,36.47,0.0,30.0444,31.2357
2023-06-12,3.08,29.62,36.79,0.45,30.0444,31.2357
2023-06-13,3.07,31.59,40.47,0.03,30.0444,31.2357
2023-06-14,4.07,27.84,35.45,0.07,30.0444,31.2357
2023-06-15,3.27,28.31,36.76,0.0,30.0444,31.2357
2023-06-16,1.51,31.38,40.65,0.0,30.0444,31.2357
2023-06-17,3.57,30.02,37.63,0.0,30.0444,31.2357
2023-06-18,3.43,28.57,36.31,0.0,30.0444,31.2357
2023-06-19,3.51,26.74,34.07,0.0,30.0444,31.2357
2023-06-20,3.55,27.36,35.46,0.0,30.0444,31.2357
2023-06-21,3.81,28.37,36.8,0.0,30.0444,31.2357
2023-06-22,3.73,28.18,36.32,0.0,30.0444,31.2357
2023-06-23,3.25,29.92,38.88,0.0,30.0444,31.2357
2023-06-24,2.88,30.53,39.06,0.0,30.0444,31.2357
2023-06-25,3.61,29.34,38.23,0.0,30.0444,31.2357
2023-06-26,2.88,28.56,37.11,0.0,30.0444,31.2357
2023-06-27,3.29,29.48,37.82,0.0,30.0444,31.2357
2023-06-28,3.18,29.64,38.03,0.0,30.0444,31.2357
2023-06-29,3.53,29.47,37.59,0.0,30.0444,31.2357
2023-06-30,3.68,29.38,38.36,0.0,30.0444,31.2357
2023-07-01,4.56,29.33,38.4,0.0,30.0444,31.2357
2023-07-02,3.34,29.66,38.9,0.0,30.0444,31.2357
2023-07-03,2.89,31.39,41.27,0.0,30.0444,31.2357
2023-07-04,3.02,31.83,39.95,0.0,30.0444,31.2357
2023-07-05,3.37,29.06,36.9,0.0,30.0444,31.2357
2023-07-06,2.83,29.48,37.36,0.0,30.0444,31.2357
2023-07-07,3.57,30.43,38.88,0.0,30.0444,31.2357
2023-07-08,4.18,30.48,39.71,0.0,30.0444,31.2357
2023-07-09,4.79,29.39,38.33,0.0,30.0444,31.2357
2023-07-10,3.89,30.04,38.51,0.0,30.0444,31.2357
2023-07-11,4.09,30.42,38.53,0.0,30.0444,31.2357
2023-07-12,3.81,30.26,38.57,0.0,30.0444,31.2357
2023-07-13,3.13,30.57,40.54,0.0,30.0444,31.2357
2023-07-14,2.91,31.84,42.26,0.0,30.0444,31.2357
2023-07-15,2.4,31.9,40.94,0.0,30.0444,31.2357
2023-07-16,1.79,33.25,43.13,0.0,30.0444,31.2357
2023-07-17,2.43,33.51,42.13,0.0,30.0444,31.2357
2023-07-18,3.48,32.07,41.31,0.0,30.0444,31.2357
2023-07-19,2.75,31.27,40.07,0.0,30.0444,31.2357
2023-07-20,2.7,32.47,40.74,0.0,30.0444,31.2357
2023-07-21,2.91,31.99,40.23,0.0,30.0444,31.2357
2023-07-22,2.8,32.77,42.84,0.0,30.0444,31.2357
2023-07-23,3.18,33.87,43.25,0.0,30.0444,31.2357
2023-07-24,3.45,33.83,43.27,0.0,30.0444,31.2357
2023-07-25,3.02,32.68,41.57,0.0,30.0444,31.2357
2023-07-26,2.94,33.61,42.32,0.0,30.0444,31.2357
2023-07-27,2.77,34.96,43.54,0.0,30.0444,31.2357
2023-07-28,2.8,33.82,43.89,0.0,30.0444,31.2357
2023-07-29,3.96,30.65,39.8,0.0,30.0444,31.2357
2023-07-30,3.67,29.75,38.93,0.0,30.0444,31.2357
2023-07-31,2.66,30.41,39.59,0.0,30.0444,31.2357
2023-08-01,2.55,30.94,38.97,0.0,30.0444,31.2357
2023-08-02,2.68,31.95,40.27,0.0,30.0444,31.2357
2023-08-03,2.51,31.2,39.13,0.0,30.0444,31.2357
2023-08-04,2.91,31.43,40.7,0.0,30.0444,31.2357
2023-08-05,2.49,32.48,41.1,0.0,30.0444,31.2357
2023-08-06,2.34,35.05,43.53,0.0,30.0444,31.2357
2023-08-07,3.24,33.39,42.69,0.0,30.0444,31.2357
2023-08-08,3.39,30.71,38.66,0.0,30.0444,31.2357
2023-08-09,2.56,29.58,37.32,0.0,30.0444,31.2357
2023-08-10,3.33,30.09,38.57,0.0,30.0444,31.2357
2023-08-11,3.99,29.91,38.15,0.0,30.0444,31.2357
2023-08-12,4.39,29.92,38.63,0.0,30.0444,31.2357
2023-08-13,4.18,30.15,38.6,0.0,30.0444,31.2357
2023-08-14,3.92,30.05,38.87,0.0,30.0444,31.2357
2023-08-15,4.06,29.8,38.48,0.0,30.0444,31.2357
2023-08-16,4.24,29.71,38.45,0.0,30.0444,31.2357
2023-08-17,3.49,30.47,39.65,0.0,30.0444,31.2357
2023-08-18,2.43,30.68,38.72,0.0,30.0444,31.2357
2023-08-19,3.19,30.27,39.2,0.0,30.0444,31.2357
2023-08-20,3.2,29.8,38.4,0.0,30.0444,31.2357
2023-08-21,3.25,29.99,38.39,0.0,30.0444,31.2357
2023-08-22,3.0,30.2,39.1,0.0,30.0444,31.2357
2023-08-23,2.94,30.28,39.32,0.0,30.0444,31.2357
2023-08-24,3.31,30.28,40.87,0.0,30.0444,31.2357
2023-08-25,3.48,31.07,41.12,0.0,30.0444,31.2357
2023-08-26,3.68,31.7,41.22,0.0,30.0444,31.2357
2023-08-27,3.01,32.22,40.17,0.0,30.0444,31.2357
2023-08-28,2.93,30.87,38.45,0.0,30.0444,31.2357
2023-08-29,2.92,29.66,38.16,0.0,30.0444,31.2357
2023-08-30,2.49,30.83,40.37,0.0,30.0444,31.2357
2023-08-31,3.3,31.96,41.46,0.0,30.0444,31.2357
2023-09-01,3.87,30.02,38.37,0.0,30.0444,31.2357
2023-09-02,3.84,29.43,38.74,0.0,30.0444,31.2357
2023-09-03,3.41,28.91,36.59,0.0,30.0444,31.2357
2023-09-04,1.9,28.34,35.25,0.0,30.0444,31.2357
2023-09-05,1.8,30.44,38.06,0.0,30.0444,31.2357
2023-09-06,1.76,31.84,40.08,0.0,30.0444,31.2357
2023-09-07,1.74,34.25,43.49,0.0,30.0444,31.2357
2023-09-08,2.8,32.67,41.29,0.0,30.0444,31.2357
2023-09-09,2.47,31.68,39.25,0.0,30.0444,31.2357
2023-09-10,2.29,31.85,39.25,0.0,30.0444,31.2357
2023-09-11,3.86,31.78,38.66,0.0,30.0444,31.2357
2023-09-12,4.19,29.85,36.11,0.0,30.0444,31.2357
2023-09-13,3.94,28.97,35.84,0.0,30.0444,31.2357
2023-09-14,3.0,27.86,36.01,0.0,30.0444,31.2357
2023-09-15,3.04,28.17,36.44,0.0,30.0444,31.2357
2023-09-16,2.52,27.62,35.89,0.0,30.0444,31.2357
2023-09-17,2.72,29.01,38.58,0.0,30.0444,31.2357
2023-09-18,3.27,28.39,36.71,0.0,30.0444,31.2357
